xintercept	showSelected1	showSelected2	PANEL
74.250899	6.4	7	1
141.801398	6.4	7	1
142.263292	6.4	7	1
148.4446305	6.4	7	1
149.0570905	6.4	7	1
157.9022935	6.4	7	1
160.7803035	6.4	7	1
168.900607	6.4	7	1
178.96138	6.4	7	1
179.8802805	6.4	7	1
188.7109295	6.4	7	1
195.6419365	6.4	7	1
25.47407	6.45	7	1
26.1959275	6.45	7	1
46.2160055	6.45	7	1
47.3836705	6.45	7	1
48.163695	6.45	7	1
60.057755	6.45	7	1
74.0115395	6.45	7	1
74.250899	6.45	7	1
141.801398	6.45	7	1
142.263292	6.45	7	1
148.4446305	6.45	7	1
149.0570905	6.45	7	1
157.9022935	6.45	7	1
160.7803035	6.45	7	1
168.900607	6.45	7	1
178.96138	6.45	7	1
179.8802805	6.45	7	1
188.7109295	6.45	7	1
195.6419365	6.45	7	1
25.47407	6.5	7	1
26.1959275	6.5	7	1
46.2160055	6.5	7	1
47.3836705	6.5	7	1
48.163695	6.5	7	1
60.057755	6.5	7	1
74.0115395	6.5	7	1
74.250899	6.5	7	1
141.801398	6.5	7	1
142.263292	6.5	7	1
148.4446305	6.5	7	1
149.0570905	6.5	7	1
157.9022935	6.5	7	1
160.7803035	6.5	7	1
168.900607	6.5	7	1
178.96138	6.5	7	1
179.8802805	6.5	7	1
188.7109295	6.5	7	1
195.6419365	6.5	7	1
45.1646255	4	2	2
45.1646255	4.05	2	2
45.1646255	4.1	2	2
45.1646255	4.15	2	2
45.1646255	4.2	2	2
45.1646255	4.25	2	2
45.1646255	4.3	2	2
45.1646255	4.35	2	2
45.1646255	4.4	2	2
45.1646255	4.45	2	2
45.1646255	4.5	2	2
45.1646255	4.55	2	2
45.1646255	4.6	2	2
45.1646255	4.65	2	2
45.1646255	4.66816745440284	2	2
45.1646255	4.7	2	2
45.1646255	4.75	2	2
45.1646255	4.8	2	2
45.1646255	4.84102739939653	2	2
45.1646255	4.85	2	2
45.1646255	4.9	2	2
45.1646255	4.91980750606868	2	2
45.1646255	4.95	2	2
45.1646255	4.95	3	2
45.1646255	5	2	2
45.1646255	5	3	2
45.1646255	5.05	2	2
45.1646255	5.05	3	2
45.1646255	5.09266745106238	2	2
45.1646255	5.09266745106238	3	2
45.1646255	5.1	2	2
45.1646255	5.1	3	2
45.1646255	5.1	4	2
45.1646255	5.15	2	2
45.1646255	5.15	3	2
45.1646255	5.15	4	2
45.1646255	5.16792151301062	2	2
45.1646255	5.16792151301062	3	2
45.1646255	5.16792151301062	4	2
45.1646255	5.2	2	2
45.1646255	5.2	3	2
45.1646255	5.2	4	2
45.1646255	5.25	2	2
45.1646255	5.25	3	2
45.1646255	5.25	4	2
45.1646255	5.3	2	2
45.1646255	5.3	3	2
45.1646255	5.3	4	2
45.1646255	5.35	2	2
45.1646255	5.35	3	2
45.1646255	5.35	4	2
45.1646255	5.4	2	2
45.1646255	5.4	3	2
45.1646255	5.4	4	2
45.1646255	5.41956156467646	2	2
45.1646255	5.41956156467646	3	2
45.1646255	5.41956156467646	4	2
45.1646255	5.45	2	2
45.1646255	5.45	3	2
45.1646255	5.45	4	2
45.1646255	5.45	5	2
45.1646255	5.46103520669639	2	2
45.1646255	5.46103520669639	3	2
45.1646255	5.46103520669639	4	2
45.1646255	5.5	3	2
45.1646255	5.5	4	2
45.1646255	5.5	5	2
45.1646255	5.55	3	2
45.1646255	5.55	4	2
45.1646255	5.55	5	2
45.1646255	5.6	3	2
45.1646255	5.6	4	2
45.1646255	5.6	5	2
45.1646255	5.63389515169009	3	2
45.1646255	5.63389515169009	4	2
45.1646255	5.65	4	2
45.1646255	5.65	5	2
45.1646255	5.7	4	2
45.1646255	5.7	5	2
45.1646255	5.75	4	2
45.1646255	5.75	5	2
45.1646255	5.8	4	2
45.1646255	5.8	5	2
45.1646255	5.85	4	2
45.1646255	5.85	5	2
45.1646255	5.9	4	2
45.1646255	5.9	5	2
45.1646255	5.95	4	2
45.1646255	5.95	5	2
45.1646255	5.96078926530417	4	2
45.1646255	6	5	2
45.1646255	6.05	5	2
45.1646255	6.1	5	2
45.1646255	6.15	5	2
45.1646255	6.2	5	2
45.1646255	6.25	5	2
45.1646255	6.3	5	2
45.1646255	6.35	5	2
45.1646255	6.4	5	2
45.1646255	6.45	5	2
45.1646255	6.5	5	2
114.042111	4	3	2
163.3230035	4	3	2
114.042111	4.05	3	2
163.3230035	4.05	3	2
114.042111	4.1	3	2
163.3230035	4.1	3	2
114.042111	4.15	3	2
163.3230035	4.15	3	2
114.042111	4.2	3	2
163.3230035	4.2	3	2
114.042111	4.25	3	2
163.3230035	4.25	3	2
114.042111	4.3	3	2
163.3230035	4.3	3	2
114.042111	4.35	3	2
163.3230035	4.35	3	2
114.042111	4.4	3	2
163.3230035	4.4	3	2
114.042111	4.45	3	2
163.3230035	4.45	3	2
114.042111	4.5	3	2
163.3230035	4.5	3	2
114.042111	4.55	3	2
163.3230035	4.55	3	2
114.042111	4.6	3	2
163.3230035	4.6	3	2
114.042111	4.65	3	2
163.3230035	4.65	3	2
114.042111	4.66816745440284	3	2
163.3230035	4.66816745440284	3	2
114.042111	4.7	3	2
163.3230035	4.7	3	2
114.042111	4.7	4	2
163.3230035	4.7	4	2
114.042111	4.75	3	2
163.3230035	4.75	3	2
114.042111	4.75	4	2
163.3230035	4.75	4	2
114.042111	4.8	3	2
163.3230035	4.8	3	2
114.042111	4.8	4	2
163.3230035	4.8	4	2
114.042111	4.84102739939653	3	2
163.3230035	4.84102739939653	3	2
114.042111	4.84102739939653	4	2
163.3230035	4.84102739939653	4	2
114.042111	4.85	3	2
163.3230035	4.85	3	2
114.042111	4.85	4	2
163.3230035	4.85	4	2
114.042111	4.85	5	2
163.3230035	4.85	5	2
114.042111	4.9	3	2
163.3230035	4.9	3	2
114.042111	4.9	4	2
163.3230035	4.9	4	2
114.042111	4.9	5	2
163.3230035	4.9	5	2
114.042111	4.91980750606868	3	2
163.3230035	4.91980750606868	3	2
114.042111	4.91980750606868	4	2
163.3230035	4.91980750606868	4	2
114.042111	4.95	4	2
163.3230035	4.95	4	2
114.042111	4.95	5	2
163.3230035	4.95	5	2
114.042111	5	4	2
163.3230035	5	4	2
114.042111	5	5	2
163.3230035	5	5	2
114.042111	5.05	4	2
163.3230035	5.05	4	2
114.042111	5.05	5	2
163.3230035	5.05	5	2
114.042111	5.09266745106238	4	2
163.3230035	5.09266745106238	4	2
114.042111	5.1	5	2
163.3230035	5.1	5	2
114.042111	5.15	5	2
163.3230035	5.15	5	2
114.042111	5.16792151301062	5	2
163.3230035	5.16792151301062	5	2
114.042111	5.2	5	2
163.3230035	5.2	5	2
114.042111	5.2	6	2
163.3230035	5.2	6	2
114.042111	5.25	5	2
163.3230035	5.25	5	2
114.042111	5.25	6	2
163.3230035	5.25	6	2
114.042111	5.3	5	2
163.3230035	5.3	5	2
114.042111	5.3	6	2
163.3230035	5.3	6	2
114.042111	5.35	5	2
163.3230035	5.35	5	2
114.042111	5.35	6	2
163.3230035	5.35	6	2
114.042111	5.4	5	2
163.3230035	5.4	5	2
114.042111	5.4	6	2
163.3230035	5.4	6	2
114.042111	5.41956156467646	5	2
163.3230035	5.41956156467646	5	2
114.042111	5.45	6	2
163.3230035	5.45	6	2
114.042111	5.46103520669639	5	2
163.3230035	5.46103520669639	5	2
114.042111	5.5	6	2
163.3230035	5.5	6	2
114.042111	5.55	6	2
163.3230035	5.55	6	2
114.042111	5.6	6	2
163.3230035	5.6	6	2
114.042111	5.63389515169009	5	2
163.3230035	5.63389515169009	5	2
114.042111	5.65	6	2
163.3230035	5.65	6	2
114.042111	5.7	6	2
163.3230035	5.7	6	2
114.042111	5.75	6	2
163.3230035	5.75	6	2
114.042111	5.8	6	2
163.3230035	5.8	6	2
114.042111	5.85	6	2
163.3230035	5.85	6	2
114.042111	5.9	6	2
163.3230035	5.9	6	2
114.042111	5.95	6	2
163.3230035	5.95	6	2
114.042111	5.96078926530417	5	2
163.3230035	5.96078926530417	5	2
114.042111	6	6	2
163.3230035	6	6	2
114.042111	6.05	6	2
163.3230035	6.05	6	2
114.042111	6.1	6	2
163.3230035	6.1	6	2
114.042111	6.15	6	2
163.3230035	6.15	6	2
114.042111	6.2	6	2
163.3230035	6.2	6	2
114.042111	6.25	6	2
163.3230035	6.25	6	2
114.042111	6.3	6	2
163.3230035	6.3	6	2
114.042111	6.35	6	2
163.3230035	6.35	6	2
114.042111	6.4	6	2
163.3230035	6.4	6	2
114.042111	6.45	6	2
163.3230035	6.45	6	2
114.042111	6.5	6	2
163.3230035	6.5	6	2
45.1646255	4	4	2
114.042111	4	4	2
163.3230035	4	4	2
45.1646255	4	5	2
114.042111	4	5	2
163.3230035	4	5	2
45.1646255	4	6	2
114.042111	4	6	2
163.3230035	4	6	2
45.1646255	4	7	2
114.042111	4	7	2
163.3230035	4	7	2
45.1646255	4.05	4	2
114.042111	4.05	4	2
163.3230035	4.05	4	2
45.1646255	4.05	5	2
114.042111	4.05	5	2
163.3230035	4.05	5	2
45.1646255	4.05	6	2
114.042111	4.05	6	2
163.3230035	4.05	6	2
45.1646255	4.05	7	2
114.042111	4.05	7	2
163.3230035	4.05	7	2
45.1646255	4.1	4	2
114.042111	4.1	4	2
163.3230035	4.1	4	2
45.1646255	4.1	5	2
114.042111	4.1	5	2
163.3230035	4.1	5	2
45.1646255	4.1	6	2
114.042111	4.1	6	2
163.3230035	4.1	6	2
45.1646255	4.1	7	2
114.042111	4.1	7	2
163.3230035	4.1	7	2
45.1646255	4.15	4	2
114.042111	4.15	4	2
163.3230035	4.15	4	2
45.1646255	4.15	5	2
114.042111	4.15	5	2
163.3230035	4.15	5	2
45.1646255	4.15	6	2
114.042111	4.15	6	2
163.3230035	4.15	6	2
45.1646255	4.15	7	2
114.042111	4.15	7	2
163.3230035	4.15	7	2
45.1646255	4.2	4	2
114.042111	4.2	4	2
163.3230035	4.2	4	2
45.1646255	4.2	5	2
114.042111	4.2	5	2
163.3230035	4.2	5	2
45.1646255	4.2	6	2
114.042111	4.2	6	2
163.3230035	4.2	6	2
45.1646255	4.2	7	2
114.042111	4.2	7	2
163.3230035	4.2	7	2
45.1646255	4.25	4	2
114.042111	4.25	4	2
163.3230035	4.25	4	2
45.1646255	4.25	5	2
114.042111	4.25	5	2
163.3230035	4.25	5	2
45.1646255	4.25	6	2
114.042111	4.25	6	2
163.3230035	4.25	6	2
45.1646255	4.25	7	2
114.042111	4.25	7	2
163.3230035	4.25	7	2
45.1646255	4.3	4	2
114.042111	4.3	4	2
163.3230035	4.3	4	2
45.1646255	4.3	5	2
114.042111	4.3	5	2
163.3230035	4.3	5	2
45.1646255	4.3	6	2
114.042111	4.3	6	2
163.3230035	4.3	6	2
45.1646255	4.3	7	2
114.042111	4.3	7	2
163.3230035	4.3	7	2
45.1646255	4.35	4	2
114.042111	4.35	4	2
163.3230035	4.35	4	2
45.1646255	4.35	5	2
114.042111	4.35	5	2
163.3230035	4.35	5	2
45.1646255	4.35	6	2
114.042111	4.35	6	2
163.3230035	4.35	6	2
45.1646255	4.35	7	2
114.042111	4.35	7	2
163.3230035	4.35	7	2
45.1646255	4.4	4	2
114.042111	4.4	4	2
163.3230035	4.4	4	2
45.1646255	4.4	5	2
114.042111	4.4	5	2
163.3230035	4.4	5	2
45.1646255	4.4	6	2
114.042111	4.4	6	2
163.3230035	4.4	6	2
45.1646255	4.4	7	2
114.042111	4.4	7	2
163.3230035	4.4	7	2
45.1646255	4.45	4	2
114.042111	4.45	4	2
163.3230035	4.45	4	2
45.1646255	4.45	5	2
114.042111	4.45	5	2
163.3230035	4.45	5	2
45.1646255	4.45	6	2
114.042111	4.45	6	2
163.3230035	4.45	6	2
45.1646255	4.45	7	2
114.042111	4.45	7	2
163.3230035	4.45	7	2
45.1646255	4.5	4	2
114.042111	4.5	4	2
163.3230035	4.5	4	2
45.1646255	4.5	5	2
114.042111	4.5	5	2
163.3230035	4.5	5	2
45.1646255	4.5	6	2
114.042111	4.5	6	2
163.3230035	4.5	6	2
45.1646255	4.5	7	2
114.042111	4.5	7	2
163.3230035	4.5	7	2
45.1646255	4.55	4	2
114.042111	4.55	4	2
163.3230035	4.55	4	2
45.1646255	4.55	5	2
114.042111	4.55	5	2
163.3230035	4.55	5	2
45.1646255	4.55	6	2
114.042111	4.55	6	2
163.3230035	4.55	6	2
45.1646255	4.55	7	2
114.042111	4.55	7	2
163.3230035	4.55	7	2
45.1646255	4.6	4	2
114.042111	4.6	4	2
163.3230035	4.6	4	2
45.1646255	4.6	5	2
114.042111	4.6	5	2
163.3230035	4.6	5	2
45.1646255	4.6	6	2
114.042111	4.6	6	2
163.3230035	4.6	6	2
45.1646255	4.6	7	2
114.042111	4.6	7	2
163.3230035	4.6	7	2
45.1646255	4.65	4	2
114.042111	4.65	4	2
163.3230035	4.65	4	2
45.1646255	4.65	5	2
114.042111	4.65	5	2
163.3230035	4.65	5	2
45.1646255	4.65	6	2
114.042111	4.65	6	2
163.3230035	4.65	6	2
45.1646255	4.65	7	2
114.042111	4.65	7	2
163.3230035	4.65	7	2
45.1646255	4.66816745440284	4	2
114.042111	4.66816745440284	4	2
163.3230035	4.66816745440284	4	2
45.1646255	4.66816745440284	5	2
114.042111	4.66816745440284	5	2
163.3230035	4.66816745440284	5	2
45.1646255	4.66816745440284	6	2
114.042111	4.66816745440284	6	2
163.3230035	4.66816745440284	6	2
45.1646255	4.7	5	2
114.042111	4.7	5	2
163.3230035	4.7	5	2
45.1646255	4.7	6	2
114.042111	4.7	6	2
163.3230035	4.7	6	2
45.1646255	4.7	7	2
114.042111	4.7	7	2
163.3230035	4.7	7	2
45.1646255	4.75	5	2
114.042111	4.75	5	2
163.3230035	4.75	5	2
45.1646255	4.75	6	2
114.042111	4.75	6	2
163.3230035	4.75	6	2
45.1646255	4.75	7	2
114.042111	4.75	7	2
163.3230035	4.75	7	2
45.1646255	4.8	5	2
114.042111	4.8	5	2
163.3230035	4.8	5	2
45.1646255	4.8	6	2
114.042111	4.8	6	2
163.3230035	4.8	6	2
45.1646255	4.8	7	2
114.042111	4.8	7	2
163.3230035	4.8	7	2
45.1646255	4.84102739939653	5	2
114.042111	4.84102739939653	5	2
163.3230035	4.84102739939653	5	2
45.1646255	4.84102739939653	6	2
114.042111	4.84102739939653	6	2
163.3230035	4.84102739939653	6	2
45.1646255	4.85	6	2
114.042111	4.85	6	2
163.3230035	4.85	6	2
45.1646255	4.85	7	2
114.042111	4.85	7	2
163.3230035	4.85	7	2
45.1646255	4.9	6	2
114.042111	4.9	6	2
163.3230035	4.9	6	2
45.1646255	4.9	7	2
114.042111	4.9	7	2
163.3230035	4.9	7	2
45.1646255	4.91980750606868	5	2
114.042111	4.91980750606868	5	2
163.3230035	4.91980750606868	5	2
45.1646255	4.91980750606868	6	2
114.042111	4.91980750606868	6	2
163.3230035	4.91980750606868	6	2
45.1646255	4.95	6	2
114.042111	4.95	6	2
163.3230035	4.95	6	2
45.1646255	4.95	7	2
114.042111	4.95	7	2
163.3230035	4.95	7	2
45.1646255	5	6	2
114.042111	5	6	2
163.3230035	5	6	2
45.1646255	5	7	2
114.042111	5	7	2
163.3230035	5	7	2
45.1646255	5.05	6	2
114.042111	5.05	6	2
163.3230035	5.05	6	2
45.1646255	5.05	7	2
114.042111	5.05	7	2
163.3230035	5.05	7	2
45.1646255	5.09266745106238	5	2
114.042111	5.09266745106238	5	2
163.3230035	5.09266745106238	5	2
45.1646255	5.09266745106238	6	2
114.042111	5.09266745106238	6	2
163.3230035	5.09266745106238	6	2
45.1646255	5.1	6	2
114.042111	5.1	6	2
163.3230035	5.1	6	2
45.1646255	5.1	7	2
114.042111	5.1	7	2
163.3230035	5.1	7	2
45.1646255	5.15	6	2
114.042111	5.15	6	2
163.3230035	5.15	6	2
45.1646255	5.15	7	2
114.042111	5.15	7	2
163.3230035	5.15	7	2
45.1646255	5.16792151301062	6	2
114.042111	5.16792151301062	6	2
163.3230035	5.16792151301062	6	2
45.1646255	5.2	7	2
114.042111	5.2	7	2
163.3230035	5.2	7	2
45.1646255	5.25	7	2
114.042111	5.25	7	2
163.3230035	5.25	7	2
45.1646255	5.3	7	2
114.042111	5.3	7	2
163.3230035	5.3	7	2
45.1646255	5.35	7	2
114.042111	5.35	7	2
163.3230035	5.35	7	2
45.1646255	5.4	7	2
114.042111	5.4	7	2
163.3230035	5.4	7	2
45.1646255	5.41956156467646	6	2
114.042111	5.41956156467646	6	2
163.3230035	5.41956156467646	6	2
45.1646255	5.45	7	2
114.042111	5.45	7	2
163.3230035	5.45	7	2
45.1646255	5.46103520669639	6	2
114.042111	5.46103520669639	6	2
163.3230035	5.46103520669639	6	2
45.1646255	5.5	7	2
114.042111	5.5	7	2
163.3230035	5.5	7	2
45.1646255	5.55	7	2
114.042111	5.55	7	2
163.3230035	5.55	7	2
45.1646255	5.6	7	2
114.042111	5.6	7	2
163.3230035	5.6	7	2
45.1646255	5.63389515169009	6	2
114.042111	5.63389515169009	6	2
163.3230035	5.63389515169009	6	2
45.1646255	5.65	7	2
114.042111	5.65	7	2
163.3230035	5.65	7	2
45.1646255	5.7	7	2
114.042111	5.7	7	2
163.3230035	5.7	7	2
45.1646255	5.75	7	2
114.042111	5.75	7	2
163.3230035	5.75	7	2
45.1646255	5.8	7	2
114.042111	5.8	7	2
163.3230035	5.8	7	2
45.1646255	5.85	7	2
114.042111	5.85	7	2
163.3230035	5.85	7	2
45.1646255	5.9	7	2
114.042111	5.9	7	2
163.3230035	5.9	7	2
45.1646255	5.95	7	2
114.042111	5.95	7	2
163.3230035	5.95	7	2
45.1646255	5.96078926530417	6	2
114.042111	5.96078926530417	6	2
163.3230035	5.96078926530417	6	2
45.1646255	6	7	2
114.042111	6	7	2
163.3230035	6	7	2
45.1646255	6.05	7	2
114.042111	6.05	7	2
163.3230035	6.05	7	2
45.1646255	6.1	7	2
114.042111	6.1	7	2
163.3230035	6.1	7	2
45.1646255	6.15	7	2
114.042111	6.15	7	2
163.3230035	6.15	7	2
45.1646255	6.2	7	2
114.042111	6.2	7	2
163.3230035	6.2	7	2
45.1646255	6.25	7	2
114.042111	6.25	7	2
163.3230035	6.25	7	2
45.1646255	6.3	7	2
114.042111	6.3	7	2
163.3230035	6.3	7	2
45.1646255	6.35	7	2
114.042111	6.35	7	2
163.3230035	6.35	7	2
45.1646255	6.4	7	2
114.042111	6.4	7	2
163.3230035	6.4	7	2
45.1646255	6.45	7	2
114.042111	6.45	7	2
163.3230035	6.45	7	2
45.1646255	6.5	7	2
114.042111	6.5	7	2
163.3230035	6.5	7	2
